gbifID	species	basisOfRecord	year	eventDate	countryCode	decimalLongitude	decimalLatitude	locality	genus	specificEpithet	collectionCode	institutionCode	datasetKey
1038571715	Centaurea diffusa	HUMAN_OBSERVATION	2014	2014-08-23T22:00:00.000+0000	RO	28.62956	43.91919	Küstenabschnitt südlich von Costinesti	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
920996089	Centaurea diffusa	HUMAN_OBSERVATION	2013	2013-07-29T22:00:00.000+0000	RO	28.642	44.05009	Lac Techirghiol Ost	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
859763858	Centaurea diffusa	HUMAN_OBSERVATION	2013	2013-09-29T22:00:00.000+0000	SE	12.3058	58.2993	Trollhättan (Stallbacka)	Centaurea	diffusa	Artport	ArtDatabanken	38b4c89f-584c-41bb-bd8f-cd1def33e92f
921023893	Centaurea diffusa	HUMAN_OBSERVATION	2013	2013-10-02T22:00:00.000+0000	DE	8.64301	49.34568	Friedhof Sandhausen - Wiese	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
615431358	Centaurea diffusa	HUMAN_OBSERVATION	2012	2012-03-17T23:00:00.000+0000	FR	5.33798	43.39161	Grande Colle	Centaurea	diffusa	cel	http://www.tela-botanica.org	baa86fb2-7346-4507-a34f-44e4c1bd0d57
920994819	Centaurea diffusa	HUMAN_OBSERVATION	2012	2012-07-08T22:00:00.000+0000	RO	28.58582	43.90179	Fischteiche Olimp / 23August	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
921008197	Centaurea diffusa	HUMAN_OBSERVATION	2012	2012-07-10T22:00:00.000+0000	RO	28.5175	43.81359	Lac Limanu/Lac Mangalia	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
921004399	Centaurea diffusa	HUMAN_OBSERVATION	2012	2012-08-16T22:00:00.000+0000	DE	8.64301	49.34568	Friedhof Sandhausen - Wiese	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
921019569	Centaurea diffusa	HUMAN_OBSERVATION	2012	2012-08-12T22:00:00.000+0000	DE	8.64301	49.34568	Friedhof Sandhausen - Wiese	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
411859956	Centaurea diffusa	HUMAN_OBSERVATION	2011	2011-06-19T22:00:00.000+0000	FR	5.33575	43.39292	NA	Centaurea	diffusa	cel	http://www.tela-botanica.org	baa86fb2-7346-4507-a34f-44e4c1bd0d57
921013562	Centaurea diffusa	HUMAN_OBSERVATION	2011	2011-06-01T22:00:00.000+0000	DE	12.69565	48.2672	"Kaisersberg, Eisenfelden (Winhöring)"	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
921022746	Centaurea diffusa	HUMAN_OBSERVATION	2011	2011-06-03T22:00:00.000+0000	DE	8.68797	49.39665	Heidelberg	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
895225083	Centaurea diffusa	PRESERVED_SPECIMEN	2011	2011-07-30T22:00:00.000+0000	ES	-1.83837	39.39319	"Jarafuel (Vall de Cofrents), Muela del Juey"	Centaurea	diffusa	VAL	VAL	834a4794-f762-11e1-a439-00145eb45e9a
920994041	Centaurea diffusa	HUMAN_OBSERVATION	2010	2010-06-11T22:00:00.000+0000	DE	8.68877	49.39746	Rohrbacherstrasse	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
921001378	Centaurea diffusa	HUMAN_OBSERVATION	2010	2010-07-14T22:00:00.000+0000	RO	28.57956	44.02146	Lac Techirghiol West	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
921010928	Centaurea diffusa	HUMAN_OBSERVATION	2010	2010-07-12T22:00:00.000+0000	RO	28.57956	44.02146	Lac Techirghiol West	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
921020901	Centaurea diffusa	HUMAN_OBSERVATION	2010	2010-07-02T22:00:00.000+0000	HU	20.44412	46.8891	Lacke an der 44 kurz vor Szarvas	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
367026492	Centaurea diffusa	UNKNOWN	2010	2010-07-19T22:00:00.000+0000	AT	16.39556	48.18222	"Wien III., Arsenal, beim Objekt 12"	Centaurea	diffusa	Herbarium W	W	7f5260c2-f762-11e1-a439-00145eb45e9a
921011246	Centaurea diffusa	HUMAN_OBSERVATION	2010	2010-09-01T22:00:00.000+0000	DE	8.50136	49.5509	Käfertaler Wald	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
921011975	Centaurea diffusa	HUMAN_OBSERVATION	2009	2009-05-25T22:00:00.000+0000	FR	3.1354	43.13851	Sandige Pferdeweide	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
921018849	Centaurea diffusa	HUMAN_OBSERVATION	2009	2009-06-26T22:00:00.000+0000	DE	8.56779	49.83898	Griesheimer Düne u. Eichwäldchen	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
852031079	Centaurea diffusa	HUMAN_OBSERVATION	2009	2009-08-11T22:00:00.000+0000	SE	12.3074	58.3015	"Trollhättan, Stallbackaområdet"	Centaurea	diffusa	Anders	ArtDatabanken	38b4c89f-584c-41bb-bd8f-cd1def33e92f
788621230	Centaurea diffusa	PRESERVED_SPECIMEN	2009	2009-08-07T22:00:00.000+0000	SE	12.27909	58.27884	No locality information available	Centaurea	diffusa	General	LD	aab0cf80-0c64-11dd-84d1-b8a03c50a862
788630655	Centaurea diffusa	PRESERVED_SPECIMEN	2009	2009-08-07T22:00:00.000+0000	SE	12.27909	58.27884	No locality information available	Centaurea	diffusa	General	LD	aab0cf80-0c64-11dd-84d1-b8a03c50a862
852325946	Centaurea diffusa	HUMAN_OBSERVATION	2009	2009-08-18T22:00:00.000+0000	SE	12.3074	58.3015	Stallbacka industriområde	Centaurea	diffusa	Artport	ArtDatabanken	38b4c89f-584c-41bb-bd8f-cd1def33e92f
852306577	Centaurea diffusa	HUMAN_OBSERVATION	2009	2009-09-25T22:00:00.000+0000	SE	12.3061	58.2989	Stallbacka	Centaurea	diffusa	Artport	ArtDatabanken	38b4c89f-584c-41bb-bd8f-cd1def33e92f
852324546	Centaurea diffusa	HUMAN_OBSERVATION	2009	2009-10-02T22:00:00.000+0000	SE	12.3074	58.3015	"Trollhättan, Stallbacka industriområde"	Centaurea	diffusa	Artport	ArtDatabanken	38b4c89f-584c-41bb-bd8f-cd1def33e92f
852311815	Centaurea diffusa	HUMAN_OBSERVATION	2009	2009-10-03T22:00:00.000+0000	SE	12.3079	58.3016	Stallbacka	Centaurea	diffusa	Artport	ArtDatabanken	38b4c89f-584c-41bb-bd8f-cd1def33e92f
332160836	Centaurea diffusa	HUMAN_OBSERVATION	2008	2008-06-25T22:00:00.000+0000	FR	5.32403	43.39912	La Grande Colle	Centaurea	diffusa	cel	http://www.tela-botanica.org	baa86fb2-7346-4507-a34f-44e4c1bd0d57
727819192	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-23T22:00:00.000+0000	BG	28.45767	43.38222	"north of Varna, along road leading to Cape Kaliakra"	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
918965857	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-22T22:00:00.000+0000	TR	27.24788	41.75123	"surroundings of Kirklarelì, towards Bulgarian border"	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
918965852	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-23T22:00:00.000+0000	BG	28.45767	43.38222	"north of Varna, along road leading to Cape Kaliakra"	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
727819196	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-19T22:00:00.000+0000	GR	23.07868	40.62162	"north of Thessaloniki, Chortiatis"	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
1038569168	Centaurea diffusa	HUMAN_OBSERVATION	2008	2008-08-02T22:00:00.000+0000	DE	8.56779	49.83898	Griesheimer Düne u. Eichwäldchen	Centaurea	diffusa	naturgucker	naturgucker	6ac3f774-d9fb-4796-b3e9-92bf6c81c084
727819194	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-18T22:00:00.000+0000	GR	22.54818	40.15677	"south of Katerini, beach of Litochoron"	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
727819202	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-22T22:00:00.000+0000	TR	27.24788	41.75123	"surroundings of Kirklarelì, towards Bulgarian border"	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
918965864	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-19T22:00:00.000+0000	GR	23.07868	40.62162	"north of Thessaloniki, Chortiatis"	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
918965851	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-21T22:00:00.000+0000	GR	25.79317	40.85102	between Makri and Alexandrupolis	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
918965849	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-18T22:00:00.000+0000	GR	22.54818	40.15677	"south of Katerini, beach of Litochoron"	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
918965870	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-24T22:00:00.000+0000	RO	28.63703	44.11052	near harbour of Constanta	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
727819197	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-21T22:00:00.000+0000	GR	25.79317	40.85102	between Makri and Alexandrupolis	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
727819201	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-24T22:00:00.000+0000	RO	28.63703	44.11052	near harbour of Constanta	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
918965856	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-31T22:00:00.000+0000	HU	18.78257	47.642	"west of Budapest, between Tinnye and Pilisjászfalu, Gerecse Mountains"	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
727819199	Centaurea diffusa	PRESERVED_SPECIMEN	2008	2008-08-31T22:00:00.000+0000	HU	18.78257	47.642	"west of Budapest, between Tinnye and Pilisjászfalu, Gerecse Mountains"	Centaurea	diffusa	UBC	University of British Columbia	07fd0d79-4883-435f-bba1-58fef110cd13
833536911	Centaurea diffusa	OBSERVATION	2003	2003-10-14T22:00:00.000+0000	DE	12.29157	51.32496	Leipzig-Plagwitz	Centaurea	diffusa	MNHN-Feldbeobachtungsdaten Pflanzen	MNHM	6a122346-08b9-11e3-ab1f-00145eb45e9a
788462754	Centaurea diffusa	PRESERVED_SPECIMEN	2002	2002-07-22T22:00:00.000+0000	GR	24.76667	41.08333	W side of Nestos river between Paradisos and Toxotes	Centaurea	diffusa	General	LD	aab0cf80-0c64-11dd-84d1-b8a03c50a862
767974977	Centaurea diffusa	PRESERVED_SPECIMEN	2002	2002-11-29T23:00:00.000+0000	FR	-1.45	43.57	Boucau	Centaurea	diffusa	ARAN-EH	ARAN	90ae13f0-288f-4108-b741-ac8a0f9e0878
689546	Centaurea diffusa	PRESERVED_SPECIMEN	2000	2000-10-07T22:00:00.000+0000	GR	22.85	40.48333	"Near the village of Angolochori, SW of Thessaloniki"	Centaurea	diffusa	General	LD	aab0cf80-0c64-11dd-84d1-b8a03c50a862
689571	Centaurea diffusa	PRESERVED_SPECIMEN	2000	2000-10-04T22:00:00.000+0000	GR	23.85	40.83333	2 km NE of Amphipolis	Centaurea	diffusa	General	LD	aab0cf80-0c64-11dd-84d1-b8a03c50a862
1045038462	Centaurea diffusa	PRESERVED_SPECIMEN	1997	1997-09-06T22:00:00.000+0000	DE	6.96028	49.9775	"Rheinland-Pfalz, Wittlich-Wengerohr, Landkreis Bernkastel-Wittlich, NW-Rand der Bauschuttdeponie 1500 m ENE Bahnhof, TK 6007/2."	Centaurea	diffusa	Herbarium Berolinense	BGBM	85714c48-f762-11e1-a439-00145eb45e9a
774372686	Centaurea diffusa	PRESERVED_SPECIMEN	1997	1997-09-06T22:00:00.000+0000	DE	6.96028	49.9775	"Rheinland-Pfalz, Wittlich-Wengerohr, Landkreis Bernkastel-Wittlich, NW-Rand der Bauschuttdeponie 1500 m ENE Bahnhof, TK 6007/2."	Centaurea	diffusa	Herbarium Berolinense	BGBM	85714c48-f762-11e1-a439-00145eb45e9a
441987878	Centaurea diffusa	PRESERVED_SPECIMEN	1995	1995-07-19T22:00:00.000+0000	DE	13.04556	52.40333	"Grassau S, ehem. Flugplatz Lönnewitz, nahe Grassau, nahe ehem. Bahnhof, Ödland"	Centaurea	diffusa	GLMcoll	GLM	7a2660bc-f762-11e1-a439-00145eb45e9a
833536910	Centaurea diffusa	OBSERVATION	1994	1993-12-31T23:00:00.000+0000	DE	8.29145	49.9749	Mainz-Laubenheim	Centaurea	diffusa	MNHN-Feldbeobachtungsdaten Pflanzen	MNHM	6a122346-08b9-11e3-ab1f-00145eb45e9a
895314727	Centaurea diffusa	PRESERVED_SPECIMEN	1994	1994-08-04T22:00:00.000+0000	GR	25.92	40.9333	"1 km N of Avas (Thrace, Nomos Evrou, Eparchia Alexandroupoleos)"	Centaurea	diffusa	VAL	VAL	834a4794-f762-11e1-a439-00145eb45e9a
833536909	Centaurea diffusa	OBSERVATION	1990	1989-12-31T23:00:00.000+0000	DE	8.04144	49.9749	Ingelheim	Centaurea	diffusa	MNHN-Feldbeobachtungsdaten Pflanzen	MNHM	6a122346-08b9-11e3-ab1f-00145eb45e9a
296440620	Centaurea diffusa	PRESERVED_SPECIMEN	1988	1988-07-27T22:00:00.000+0000	TR	29.829	40.261	A2 (A) Bursa: Bilecik - Yenisehir 17 km E Yenisehir	Centaurea	diffusa	Tiroler Landesmuseum Ferdinandeum	TLMF	7b904404-f762-11e1-a439-00145eb45e9a
217911776	Centaurea diffusa	HUMAN_OBSERVATION	1979	1979-09-14T23:00:00.000+0000	ES	-3.1	38.1	"Manzanares, ruderal en Sylibo-Urticion"	Centaurea	diffusa	ANTHOS	FUND. BIODIVERSIDAD	4cf3eec1-b902-40c9-b15b-05c5fe5928b6
217911152	Centaurea diffusa	HUMAN_OBSERVATION	1979	1979-09-14T23:00:00.000+0000	ES	-3.1	38.1	"Manzanares, ruderal en Sylibo-Urticion"	Centaurea	diffusa	ANTHOS	FUND. BIODIVERSIDAD	4cf3eec1-b902-40c9-b15b-05c5fe5928b6
833455563	Centaurea diffusa	PRESERVED_SPECIMEN	1975	1975-07-24T23:00:00.000+0000	DE	8.1	49.18333	Landau	Centaurea	diffusa	MNHN-HerbariumOesau	MNHM	69f0f5c2-08b9-11e3-ab1f-00145eb45e9a
833455579	Centaurea diffusa	PRESERVED_SPECIMEN	1973	1973-07-06T23:00:00.000+0000	DE	8.46667	49.46667	Mannheim	Centaurea	diffusa	MNHN-HerbariumOesau	MNHM	69f0f5c2-08b9-11e3-ab1f-00145eb45e9a
307501201	Centaurea diffusa	OBSERVATION	1969	NA	GB	-0.11009	53.61637	No site name available	Centaurea	diffusa	6342	Botanical Society of the British Isles	086a644d-6cbe-43b7-b7c7-d33d36028d7f
725174968	Centaurea diffusa	PRESERVED_SPECIMEN	1961	1961-07-31T23:00:00.000+0000	FI	23.71066	61.49327	"Suomi, EH, Tampere"	Centaurea	diffusa	Kastikka H	FMNH	82c11e9c-f762-11e1-a439-00145eb45e9a
725174681	Centaurea diffusa	PRESERVED_SPECIMEN	1961	1961-08-31T23:00:00.000+0000	FI	23.71066	61.49327	"Suomi, EH, Tampere"	Centaurea	diffusa	Kastikka H	FMNH	82c11e9c-f762-11e1-a439-00145eb45e9a
725174680	Centaurea diffusa	PRESERVED_SPECIMEN	1960	1960-07-31T23:00:00.000+0000	FI	23.71066	61.49327	"Suomi, EH, Tampere"	Centaurea	diffusa	Kastikka H	FMNH	82c11e9c-f762-11e1-a439-00145eb45e9a
725174969	Centaurea diffusa	PRESERVED_SPECIMEN	1960	1960-09-30T23:00:00.000+0000	FI	23.71066	61.49327	"Suomi, EH, Tampere"	Centaurea	diffusa	Kastikka H	FMNH	82c11e9c-f762-11e1-a439-00145eb45e9a
725174671	Centaurea diffusa	PRESERVED_SPECIMEN	1959	1959-07-31T23:00:00.000+0000	FI	24.6948	60.88486	"Suomi, EH, Janakkala"	Centaurea	diffusa	Kastikka H	FMNH	82c11e9c-f762-11e1-a439-00145eb45e9a
855620108	Centaurea diffusa	HUMAN_OBSERVATION	1954	1954-04-30T23:00:00.000+0000	SE	16.3336	58.6307	Djurö kvarn	Centaurea	diffusa	Artport	ArtDatabanken	38b4c89f-584c-41bb-bd8f-cd1def33e92f
890523727	Centaurea diffusa	HUMAN_OBSERVATION	1954	1954-07-31T23:00:00.000+0000	SE	16.3353	58.6314	"Djurö kvarn, Djurön"	Centaurea	diffusa	Artport	ArtDatabanken	38b4c89f-584c-41bb-bd8f-cd1def33e92f
325519769	Centaurea diffusa	PRESERVED_SPECIMEN	1951	1951-08-28T23:00:00.000+0000	LU	6.13	49.64	Luxembourg (Ville)	Centaurea	diffusa	Recorder database	MNHNL	962f59bc-f762-11e1-a439-00145eb45e9a
325519755	Centaurea diffusa	PRESERVED_SPECIMEN	1949	1949-08-10T23:00:00.000+0000	LU	6.13	49.64	Luxembourg (Ville)	Centaurea	diffusa	Recorder database	MNHNL	962f59bc-f762-11e1-a439-00145eb45e9a
325519760	Centaurea diffusa	PRESERVED_SPECIMEN	1949	1949-08-10T23:00:00.000+0000	LU	6.13	49.64	Luxembourg (Ville)	Centaurea	diffusa	Recorder database	MNHNL	962f59bc-f762-11e1-a439-00145eb45e9a
199563808	Centaurea diffusa	HUMAN_OBSERVATION	1949	NA	LU	6.14	49.64	Dommeldange	Centaurea	diffusa	Recorder database	MNHNL	962f59bc-f762-11e1-a439-00145eb45e9a
474263835	Centaurea diffusa	PRESERVED_SPECIMEN	1948	1948-07-31T22:00:00.000+0000	FI	25.40523	65.0231	"Suomi, OP, Oulu"	Centaurea	diffusa	Kastikka OULU	FMNH	82983b4e-f762-11e1-a439-00145eb45e9a
474263714	Centaurea diffusa	PRESERVED_SPECIMEN	1948	1948-07-31T22:00:00.000+0000	FI	25.40523	65.0231	"Suomi, OP, Oulu"	Centaurea	diffusa	Kastikka OULU	FMNH	82983b4e-f762-11e1-a439-00145eb45e9a
199563807	Centaurea diffusa	HUMAN_OBSERVATION	1948	NA	LU	6.14	49.64	Dommeldange	Centaurea	diffusa	Recorder database	MNHNL	962f59bc-f762-11e1-a439-00145eb45e9a
474263712	Centaurea diffusa	PRESERVED_SPECIMEN	1947	1946-12-31T23:00:00.000+0000	FI	24.92524	60.17058	"Suomi, U, Helsinki"	Centaurea	diffusa	Kastikka OULU	FMNH	82983b4e-f762-11e1-a439-00145eb45e9a
725174669	Centaurea diffusa	PRESERVED_SPECIMEN	1947	1947-07-31T22:00:00.000+0000	FI	21.54034	63.1326	"Suomi, EP, Vaasa"	Centaurea	diffusa	Kastikka H	FMNH	82c11e9c-f762-11e1-a439-00145eb45e9a
725174670	Centaurea diffusa	PRESERVED_SPECIMEN	1947	1947-07-31T22:00:00.000+0000	FI	21.54034	63.1326	"Suomi, EP, Vaasa"	Centaurea	diffusa	Kastikka H	FMNH	82c11e9c-f762-11e1-a439-00145eb45e9a
725174672	Centaurea diffusa	PRESERVED_SPECIMEN	1917	1917-07-31T23:00:00.000+0000	FI	23.71066	61.49327	"Suomi, EH, pirkkala"	Centaurea	diffusa	Kastikka H	FMNH	82c11e9c-f762-11e1-a439-00145eb45e9a
725174673	Centaurea diffusa	PRESERVED_SPECIMEN	1917	1917-07-31T23:00:00.000+0000	FI	23.71066	61.49327	"Suomi, EH, pirkkala"	Centaurea	diffusa	Kastikka H	FMNH	82c11e9c-f762-11e1-a439-00145eb45e9a
441986212	Centaurea diffusa	PRESERVED_SPECIMEN	1914	1914-08-23T23:00:00.000+0000	RO	28.33333	44.33333	"Constantia, bei Constantia"	Centaurea	diffusa	GLMcoll	GLM	7a2660bc-f762-11e1-a439-00145eb45e9a
616365983	Centaurea diffusa	PRESERVED_SPECIMEN	1912	1912-08-18T23:00:00.000+0000	NL	5.68989	50.87904	Borgharen	Centaurea	diffusa	Botanical collection	NHMM	4f72060d-2c72-4d5f-addc-8d1b1049c78a
616365955	Centaurea diffusa	PRESERVED_SPECIMEN	1912	1912-08-14T23:00:00.000+0000	NL	5.44	50.54	Bunde	Centaurea	diffusa	Botanical collection	NHMM	4f72060d-2c72-4d5f-addc-8d1b1049c78a
